genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Uimc1	-0.193989091646027	5.15220992994527	-2.30024437732547	0.0378831584008049	0.999940267207259	-3.79528943585324
Pcdha5	-0.343439943418826	3.32888797393747	-2.96020051939479	0.0106351601296234	0.999940267207259	-3.79975700368744
Cyb5r2	-0.558981269320536	2.5050627106696	-3.75545084400892	0.00224271086006448	0.999940267207259	-3.80604096817189
MGC112830	0.14065548588564	5.89639362423727	2.21028516626983	0.0448227782790888	0.999940267207259	-3.80636566040029
Neurod1	0.170702360196349	4.93506632502009	2.31804846715802	0.036635789174947	0.999940267207259	-3.80911662000747
Fbxl6	-0.243019020746389	4.03792747051849	-2.55589723411495	0.0233034053790388	0.999940267207259	-3.81275248603698
Ddr1	-0.163600284464879	7.01985269266422	-2.15073914349877	0.0500544344479733	0.999940267207259	-3.8130098655974
Zcchc12	0.183402085473109	7.04035294157502	2.14862836378225	0.0502499542679174	0.999940267207259	-3.8145367236402
Rdh16	-0.468720283605172	3.12363771183925	-3.08374598170784	0.00835053296469945	0.999940267207259	-3.81471756442723
Pgm2l1	0.206965086337519	8.69390486612502	2.12027799666639	0.0529458968491631	0.999940267207259	-3.8149961885611
C1qbp	0.147783966335174	5.75748369819128	2.20792825748912	0.0450197330836606	0.999940267207259	-3.81782539576679
Nob1	0.156759870807733	5.2868571967113	2.25358423021594	0.0413453412305934	0.999940267207259	-3.81835148995653
Ndufab1	0.128931088432946	5.91092011969155	2.19479464668188	0.0461321776910585	0.999940267207259	-3.81924024697374
Shroom3	0.235843490648338	4.39758215839077	2.42527769233212	0.0299093790655675	0.999940267207259	-3.82034860597756
Akap5	0.130024669342526	6.77184829276185	2.15149173705059	0.0499848939806088	0.999940267207259	-3.82035543214593
Htr2a	0.414172888034356	3.36786033266214	2.88289315132665	0.0123684353541129	0.999940267207259	-3.8238271979941
Fech	0.163131567982753	5.24985233583646	2.24942021517173	0.0416683971725849	0.999940267207259	-3.82557054163348
Idh3B	0.121278044441175	6.99799823608545	2.13777284172219	0.0512667820449739	0.999940267207259	-3.82634361638873
Tprn	-0.190383212257643	5.13495631565981	-2.25884739779668	0.0409403839902374	0.999940267207259	-3.83038713299696
Timm10	0.216017452966744	4.27305656016722	2.4414076998407	0.0290056431893592	0.999940267207259	-3.83356881670664
Cdyl	-0.309215836209085	5.0430817040851	-2.26914208800974	0.0401590729512888	0.999940267207259	-3.83375314555999
Tox	-0.264460272861321	4.52255875834831	-2.3707687218648	0.0331665178295024	0.999940267207259	-3.83503818451788
Dctn5	0.159568183465947	5.76767116940901	2.18722538912137	0.0467849500761547	0.999940267207259	-3.83529190754199
Zic2	-0.319235373532154	4.80542608493732	-2.30561963161167	0.0375023910136574	0.999940267207259	-3.83760090844303
Samd4a	-0.157666469263004	5.63642476501874	-2.19229150871271	0.0463470987186621	0.999940267207259	-3.84001136393043
Arg1	0.446413107861632	2.93224268123928	3.1735781614716	0.00700210706881615	0.999940267207259	-3.84107023239779
Xylb	-0.32537366557586	3.79171863364962	-2.6109942648571	0.0209603278837475	0.999940267207259	-3.84137610111336
Mdc1	-0.209448131285789	4.31090634491976	-2.41666144112549	0.0304030960871521	0.999940267207259	-3.84212883489666
Prtg	-0.378216267436357	3.2944537034007	-2.88626387961795	0.0122873671565041	0.999940267207259	-3.84273414948543
Wdr70	-0.180092632857811	4.9757745242812	-2.26431889659065	0.0405233606238944	0.999940267207259	-3.84503334361429
Sorcs3	0.127677051849544	6.64816307574069	2.1246699518466	0.0525196255063002	0.999940267207259	-3.85027806355961
Trib2	0.208401042326075	5.39140042238391	2.20058777067505	0.0456383504871556	0.999940267207259	-3.8525041988528
Dgkz	-0.156631946400017	9.66678928160439	-2.07391172214082	0.0576461816757239	0.999940267207259	-3.85419891956935
Gpr37	-0.15916105589585	7.40333970596	-2.09740912636061	0.0552178844032421	0.999940267207259	-3.85662714091666
Slc39a6	0.156417724805281	5.61347718824466	2.17263489958028	0.0480676831284467	0.999940267207259	-3.85858245691518
Slc27a1	-0.196146714334414	7.30989142172746	-2.09708037844684	0.0552511946562462	0.999940267207259	-3.85877457857316
Ifrd2	-0.390786487775988	3.38372226276755	-2.79151482449188	0.0147778304084149	0.999940267207259	-3.85965349526052
Lamc1	0.143723201642584	6.85230071041984	2.1045619004159	0.0544977259546665	0.999940267207259	-3.86293927133565
Fn3k	-0.207055177411942	4.75333721257553	-2.28030177418247	0.0393280056193009	0.999940267207259	-3.86299601908845
Fbn1	-0.171817862807724	6.30243383579826	-2.12440810453476	0.0525449500069667	0.999940267207259	-3.86310897614496
Adck4	-0.16909118597136	5.59519709681795	-2.16748788942966	0.0485279749038923	0.999940267207259	-3.86425692565394
LOC683519	0.202726829283087	4.62160525249595	2.30268900634049	0.037709536878822	0.999940267207259	-3.86642471507981
Cadm1	0.170420285625531	7.59894391462915	2.08398952736027	0.0565928511397836	0.999940267207259	-3.86677880318124
Cachd1	0.212886786619828	6.04426341385512	2.13292890490463	0.0517266632181523	0.999940267207259	-3.86730085647976
Prps1	0.134075063039345	6.12329398521816	2.12818975495188	0.0521803082594506	0.999940267207259	-3.86752079501442
Kcna6	-0.156470890519561	7.50536656242157	-2.08376708434427	0.0566159073650295	0.999940267207259	-3.86844861699732
Errfi1	0.218943902426924	5.5525006945456	2.16559715707475	0.0486980924745969	0.999940267207259	-3.86915606467129
Ppapdc2	0.166309535405005	6.02801911245733	2.13163655459872	0.0518500054870749	0.999940267207259	-3.86917585550648
Sh3gl3	0.14432161408583	5.57598052877588	2.16323997114545	0.0489109586870536	0.999940267207259	-3.8692371508664
Gsto2	-0.546069044386903	2.53667997350916	-3.47334541342762	0.00389015525158433	0.999940267207259	-3.87101703683818
Ndufb6	0.203109388266129	5.53849712376848	2.16071130147356	0.0491402761394436	0.999940267207259	-3.87426181771723
Msantd3	-0.309665505852264	3.67290712155845	-2.60069127393713	0.0213804184706808	0.999940267207259	-3.87591594236642
Lmln	0.164755287104333	4.8346098152086	2.24525646088186	0.0419938075237702	0.999940267207259	-3.87770476331537
Thtpa	-0.114608421118028	6.79886471150297	-2.08668060234008	0.0563146088657998	0.999940267207259	-3.88167129702324
Tmem183a	0.121479426225379	6.26274653016635	2.10515335875855	0.0544385681457587	0.999940267207259	-3.88241717523273
Wipf1	-0.155536912079393	5.5845415157032	-2.13836932130259	0.0512104164661696	0.999940267207259	-3.88978768634403
Cyp20a1	-0.230554263456079	4.26145929046082	-2.35392494395287	0.0342395008954931	0.999940267207259	-3.89195774435282
Scrn3	-0.269232734415555	4.14970004054699	-2.38518624681807	0.0322735726801328	0.999940267207259	-3.89326677918588
Dnajb11	0.169565512942288	5.55331566568444	2.13665871318977	0.0513722186537783	0.999940267207259	-3.89347738760214
Paqr7	-0.203209617566923	5.17024358696513	-2.17296308156556	0.0480384729082325	0.999940267207259	-3.89519076005385
Cercam	-0.282123822398619	3.56218581838294	-2.60896830561155	0.02104229742807	0.999940267207259	-3.89854737283808
Ern1	-0.226450103412456	4.0671012283982	-2.39930109709019	0.031421587532259	0.999940267207259	-3.9003398054839
Dusp10	-0.286561330861649	3.85250736157075	-2.47485866279179	0.0272140312803094	0.999940267207259	-3.90175612846676
Ermn	-0.301171364447525	6.8151383255668	-2.06322163233017	0.058783296850249	0.999940267207259	-3.90371865868174
Slc5a11	-0.453734121544137	3.33276761216274	-2.72329123487681	0.0168708079223879	0.999940267207259	-3.90519662549596
Aif1l	-0.251704636805753	3.94981176831807	-2.42970382956818	0.0296587458706228	0.999940267207259	-3.90632459600945
Grin3a	0.349326540334401	4.628467761163	2.24611976043874	0.0419261420936861	0.999940267207259	-3.90661620721631
Zfp36l1	-0.183164126329671	5.59975456859784	-2.11627578886554	0.0533371378495622	0.999940267207259	-3.90762036732109
Pik3c2b	-0.150657419264452	6.45128260980673	-2.06784909023213	0.0582885496551413	0.999940267207259	-3.91011458667014
