genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Napg	0.320301890086962	7.84882237339375	4.26426055021073	0.000741634341516155	0.0658664063959758	-0.297180156743423
Trappc2	0.407494714267212	5.72007127623533	4.24533374491379	0.000769796194200075	0.0658664063959758	-0.310693340663679
Hectd2	0.468396374252496	6.22776829660995	4.23723245912978	0.000782182579496434	0.0658664063959758	-0.32504524919246
Padi2	-0.294518159640588	6.88290628944354	-4.23931506373946	0.000778979059289489	0.0658664063959758	-0.328179184352541
Ublcp1	0.394855642575207	6.03722202571587	4.23167302028478	0.000790800431894894	0.0658664063959758	-0.334169795872907
Gabra2	0.460176318906782	8.22531067689128	4.23699095261411	0.000782554942539965	0.0658664063959758	-0.353392078863261
Anapc4	0.327336786129737	6.26294173202934	4.21462281519637	0.000817841065279209	0.0658664063959758	-0.365974343377211
Tsga10	0.368564733847226	5.46691651235747	4.21398395406209	0.00081887244682111	0.0658664063959758	-0.369170998703807
Dld	0.39582464826541	7.0663756835308	4.21820596337132	0.000812080974675354	0.0658664063959758	-0.369232692565393
Gpr22	0.548770304918084	7.05367318741214	4.2143776151563	0.000818236760648018	0.0658664063959758	-0.375877605941655
Galr1	1.33584447905085	1.94461136526388	5.4325691033766	8.02151071142614e-05	0.0658664063959758	-0.386420681429365
Mag	-0.554868070622446	7.93559841722952	-4.2128487760586	0.000827288814638405	0.0658664063959758	-0.399164274139235
Dcun1d4	0.282026037645251	7.05267324673427	4.20071896151918	0.000840590637590964	0.0658664063959758	-0.40103487731043
Fam69b	-0.333519852795117	5.6489239709599	-4.19169543707166	0.000855700188520284	0.0658664063959758	-0.405946484732564
Apod	-0.407296093015653	7.03378482258321	-4.19775118152603	0.00084552974015435	0.0658664063959758	-0.406083037357353
Cnp	-0.419714262859458	8.87318064520922	-4.21126199356193	0.000823281723561288	0.0658664063959758	-0.4121853877449
Rnf2	0.371082215001379	5.55363481685368	4.18597992239502	0.000865413928006428	0.0658664063959758	-0.417007931206476
Fxyd7	-0.438726225203979	5.40166933366432	-4.1867410166098	0.000864113942040536	0.0658664063959758	-0.418224171083631
Gmps	0.444937597292959	6.34886633031085	4.18421867112357	0.000868429900293641	0.0658664063959758	-0.421424894033419
