genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Ube2k	0.418990573868497	7.7059143720141	6.76786232597824	3.28710439348349e-06	0.000244956820555482	4.70503499950498
Nipa2	0.491360742956057	6.01293174112246	6.72523137330331	3.55979468454722e-06	0.00025585914411091	4.66267858933347
Tlk1	0.445584894943761	7.43529153610623	6.7356391556545	3.49112248143622e-06	0.00025428240909864	4.65279587205675
Xpo1	0.410563867780645	7.01963111342047	6.71904693034901	3.60126396066113e-06	0.00025585914411091	4.63330469216276
Rpl10a	-0.5054102286791	6.29718406876841	-6.69794403746556	3.74658571333786e-06	0.00026130033693023	4.61078917231337
Cic	-0.362582149564827	7.88911980272982	-6.71450483813202	3.6320400342811e-06	0.00025585914411091	4.60185390813284
44446	0.553882777465658	8.78806596345394	6.99926217475834	3.87457443685585e-06	0.00026183459548442	4.58666629676638
Jph4	-0.492566143870746	8.03208990080296	-6.78826296875974	3.78684750447378e-06	0.00026183459548442	4.57892829104005
Ero1l	0.382861678311339	6.40784596427659	6.68080080152422	3.86911912176159e-06	0.00026183459548442	4.57766068169639
Tppp	-0.353275116225996	7.35999920503891	-6.68858551757678	3.81296894904495e-06	0.00026183459548442	4.56785452092056
Thoc2	0.582444121073122	7.0326845184933	6.86566761179742	4.11653883915233e-06	0.000261911171566672	4.54773564997971
Tmem47	0.563640871001524	7.05073395332394	6.82419167502254	4.08539862597792e-06	0.000261911171566672	4.54554353054335
Eef2	-0.306119850201267	10.2744444732449	-6.71406040594742	3.63506603481549e-06	0.00025585914411091	4.53004939877092
Cxxc4	0.487716151863322	5.61498890933763	6.65077135482226	4.09389111012054e-06	0.000261911171566672	4.52564770799775
Serinc1	0.405614824633874	10.3254303653524	6.71259645678585	3.64505214496242e-06	0.00025585914411091	4.52561663459779
Kitlg	0.455754672816115	6.04418164749933	6.64811416754265	4.11442271224414e-06	0.000261911171566672	4.52333108089235
Zfr	0.364834659188201	8.90078245337362	6.68545201544587	3.8354680318666e-06	0.00026183459548442	4.52035358290881
Hsp90aa1	0.494497096753832	9.99905310267505	6.90391764241748	3.95600120439304e-06	0.000261911171566672	4.51271524750534
Rgma	-0.47621304653891	6.33102189290916	-6.64159902016092	4.16521785785288e-06	0.000261911171566672	4.50768143337608
Cadm4	-0.520387885206474	7.20109799863127	-6.73616152704761	4.18127367520271e-06	0.000261911171566672	4.50317308346421
Krit1	0.499795016530319	6.46798411949366	6.63940368763823	4.18248002560027e-06	0.000261911171566672	4.50108916230862
Guf1	0.488165329704048	5.40761994979284	6.63569162018603	4.21183767536302e-06	0.000261911171566672	4.4921176551278
Alkbh8	0.538596834236437	5.19049649609328	6.64245892163003	4.15847652771137e-06	0.000261911171566672	4.49089438880464
Ube2e3	0.413139295933243	6.53976799930296	6.63391034330804	4.22600116898584e-06	0.000261911171566672	4.48928589469101
Usp14	0.449389390840549	7.69174086164242	6.6489558825706	4.10790738711771e-06	0.000261911171566672	4.48577134110044
Marcks	0.385629577971907	7.90114104263737	6.64726520908965	4.12100497624515e-06	0.000261911171566672	4.47690864618482
Dhx15	0.391776753266372	6.79094716340285	6.60334763499808	4.47687207922971e-06	0.000270602045677885	4.42668294370964
Wfs1	-0.391801242215521	8.52506484179758	-6.62356583880656	4.30923698518915e-06	0.00026488417174496	4.41554048631092
Ywhaz	0.320521179827727	10.5694944836473	6.65746919685631	4.04260884789893e-06	0.000261911171566672	4.41328498542707
Ythdc1	0.362965927857917	6.61832397095759	6.58241476230441	4.6575804528273e-06	0.000275404757210658	4.39265501002863
Apod	-0.430915761046514	7.02185404208871	-6.5869694997494	4.61762608285203e-06	0.000275404757210658	4.38979221338256
Psd	-0.369204723328187	8.90138799896427	-6.60623542470226	4.45251996428568e-06	0.000270602045677885	4.37205321239658
Ppig	0.400079729929445	7.01606963571157	6.57404103354303	4.73197432082588e-06	0.000278291246543706	4.36603543085269
Bai2	-0.41113618984901	9.57241995381288	-6.61276067705338	4.39799903468991e-06	0.000268821514030484	4.36324099073839
Camk2a	-0.353959788389851	10.7461507377214	-6.63255658947667	4.23679836357852e-06	0.000261911171566672	4.35983248227659
Acsl4	0.548876218735862	7.77585498554247	6.78522138562302	4.94040065632752e-06	0.000286271395139271	4.3549637851884
Hnrnpu	0.331916727178561	9.1942795600287	6.59602192560489	4.5392705477752e-06	0.000272857809722619	4.34384418880775
Dgkz	-0.397933819106617	9.54618806389612	-6.58391656263013	4.64436708251014e-06	0.000275404757210658	4.30971817588287
Wscd1	-0.351484867388441	7.62501044750507	-6.55336180006745	4.92102476695845e-06	0.000286271395139271	4.3093846037336
Uqcrc2	0.37936949411295	8.0716573449751	6.55062761433756	4.94660131306828e-06	0.000286271395139271	4.29174665296243
Nfic	-0.555492759990059	5.35454578423747	-6.51353570726167	5.30753033179338e-06	0.000300760052134958	4.27191042668573
Zdhhc21	0.424353116305256	5.8501923076318	6.50158363052647	5.42956919400598e-06	0.00030450367438549	4.25806611319617
Pik3c2b	-0.463501520380005	6.29489383677856	-6.50171109198515	5.42825247876652e-06	0.00030450367438549	4.25182916728876
Ppp3cb	0.408861316929015	8.90902677327246	6.53937553762655	5.05331818853892e-06	0.000290900010006896	4.24602702955152
Gtdc1	0.424105083801266	5.19647745335414	6.4971948423063	5.47510944372131e-06	0.000305483029475322	4.23519626840912
